time,latitude,longitude,mag
2013-02-16T20:12:46.980Z,43.623,-105.147,3.2
2013-02-16T14:13:09.800Z,34.1698333,-116.8036667,2.59
2013-02-16T10:36:05.911Z,40.2291,-115.286,2.5
2013-02-16T10:27:22.350Z,38.028,-118.036,2.5
2013-02-16T08:55:40.843Z,38.0412,-118.0243,2.7
2013-02-15T22:58:30.690Z,40.3921667,-124.3101667,2.89
2013-02-15T21:39:31.370Z,39.8703333,-122.6886667,2.66
2013-02-15T21:18:20.940Z,39.6746667,-123.5448333,3.36
2013-02-15T21:10:47.470Z,43.823,-105.24,3.2
2013-02-15T18:32:17.430Z,40.3468333,-124.3155,2.56
2013-02-15T18:32:07.820Z,40.3788333,-124.2835,2.8
2013-02-14T23:51:12.700Z,37.5388333,-118.822,2.63
2013-02-14T18:26:43.910Z,40.3405,-124.3561667,2.51
2013-02-14T07:40:56.760Z,34.7861667,-118.6265,3.01
2013-02-14T03:17:33.430Z,31.8246667,-116.2271667,2.72
2013-02-14T02:41:52.008Z,38.032,-118.0504,3.2
2013-02-13T22:20:16.351Z,38.0353,-118.0565,3.8
2013-02-13T22:07:32.510Z,49.3853333,-120.5176667,2.52
2013-02-13T19:23:30.670Z,32.2221667,-115.2773333,2.72
2013-02-13T19:13:02.150Z,41.769,-108.723,3.4
2013-02-13T18:49:40.420Z,45.059,-106.714,3
2013-02-13T18:18:18.309Z,38.0413,-118.0381,2.5
2013-02-13T18:12:56.921Z,38.0364,-118.0226,2.5
2013-02-13T18:06:57.486Z,38.0401,-118.0255,2.5
2013-02-13T17:05:15.176Z,38.0316,-118.0522,3.5
2013-02-13T10:35:44.170Z,32.2191667,-115.2826667,3.11
2013-02-13T09:53:35.813Z,38.0332,-118.0441,3.7
2013-02-13T09:01:40.843Z,38.0231,-118.0727,2.6
2013-02-13T05:38:00.984Z,38.0221,-118.0609,3.5
2013-02-13T05:10:43.005Z,38.031,-118.0531,2.5
2013-02-13T03:16:45.277Z,38.0256,-118.0378,3.1
2013-02-13T03:07:32.919Z,38.0307,-118.0498,3.4
2013-02-13T02:59:09.909Z,38.0328,-118.049,3.7
2013-02-13T02:04:17.611Z,38.0188,-118.0576,2.6
2013-02-13T00:49:06.443Z,38.0347,-118.0902,3.5
2013-02-13T00:44:34.249Z,38.0382,-118.047,3.1
2013-02-13T00:39:19.151Z,38.026,-118.033,3.3
2013-02-13T00:28:48.203Z,38.0285,-118.0638,2.6
2013-02-13T00:18:29.955Z,38.0298,-118.0641,2.6
2013-02-13T00:17:39.376Z,38.0392,-118.1083,2.9
2013-02-13T00:10:14.393Z,38.0222,-118.0553,5.1
2013-02-12T22:04:10.810Z,43.811,-105.224,3.1
2013-02-12T19:27:48.410Z,34.7811667,-118.6295,3
2013-02-12T14:56:53.880Z,35.462,-96.539,2.5
2013-02-11T17:24:04.250Z,36.4943333,-116.576,2.68
2013-02-11T08:54:18.690Z,44.791,-114.455,2.8
2013-02-11T08:27:03.440Z,38.815,-122.8208333,2.89
2013-02-11T01:35:18.150Z,35.509,-97.239,2.5
2013-02-10T19:05:40.600Z,38.7658333,-122.7396667,2.62
2013-02-10T18:28:35.280Z,38.7883333,-122.762,2.77
2013-02-10T17:12:32.280Z,45.782,-106.927,2.8
2013-02-10T15:43:56.000Z,38.5571667,-119.617,2.62
2013-02-10T00:11:35.580Z,46.365,-115.465,3.2
2013-02-09T23:18:28.390Z,35.8656667,-121.9195,2.97
2013-02-09T19:10:15.040Z,43.774,-105.345,3.3
2013-02-09T09:58:02.600Z,37.071,-104.863,2.9
2013-02-09T00:02:32.070Z,38.8126667,-122.8191667,3.03
2013-02-08T15:56:44.355Z,37.4579,-114.7947,2.5
2013-02-08T13:20:31.210Z,33.2311667,-119.2111667,2.7
2013-02-08T12:47:27.770Z,47.782,-70.046,2.7
2013-02-08T05:34:09.302Z,38.4346,-116.4406,2.6
2013-02-08T04:51:45.690Z,33.185,-115.6011667,2.67
2013-02-08T03:19:52.730Z,37.786,-113.1253333,2.83
2013-02-08T02:47:03.090Z,37.773,-113.1296667,3.71
2013-02-07T20:02:21.870Z,37.7883333,-113.1241667,3.44
2013-02-07T19:29:55.580Z,37.804,-113.1058333,3.07
2013-02-07T15:04:39.080Z,37.406,-118.6,2.98
2013-02-07T05:30:20.510Z,45.43,-71.4836667,2.59
2013-02-06T19:49:46.900Z,37.3856667,-118.6765,2.61
2013-02-06T18:47:01.450Z,37.7913333,-113.1236667,2.66
2013-02-06T18:35:34.240Z,41.795,-110.784,2.5
2013-02-06T16:05:49.590Z,36.5915,-121.0515,2.65
2013-02-06T12:28:51.850Z,40.1671667,-121.1211667,2.63
2013-02-06T04:05:30.890Z,38.8298333,-122.8326667,2.84
2013-02-05T14:42:01.970Z,34.0705,-117.2371667,2.74
2013-02-05T10:24:41.360Z,38.0033,-115.4532,3.3
2013-02-05T06:07:50.020Z,32.1615,-115.2111667,3.09
2013-02-05T04:27:33.420Z,36.0025,-120.5623333,2.53
2013-02-04T19:36:52.450Z,44.075,-105.398,3.2
2013-02-04T18:49:47.043Z,38.1227,-115.0367,2.6
2013-02-04T18:30:51.800Z,38.7891667,-122.7425,2.91
2013-02-03T22:14:26.590Z,35.805,-118.504,2.68
2013-02-03T21:18:08.250Z,43.95,-105.217,2.7
2013-02-02T18:21:36.130Z,44.186,-105.328,2.9
2013-02-02T12:00:12.170Z,36.4553333,-120.4745,2.8
2013-02-02T10:50:04.400Z,36.4673333,-120.4888333,2.85
2013-02-02T06:47:03.370Z,34.9631667,-84.9325,2.5
2013-02-02T03:44:33.950Z,34.904,-97.427,2.7
2013-02-01T21:33:52.430Z,43.538,-105.248,3
2013-02-01T13:28:15.820Z,35.6665,-121.073,3.06
2013-01-31T21:20:33.480Z,31.939,-94.466,2.8
2013-01-31T20:21:26.460Z,32.0351667,-114.9791667,2.9
2013-01-31T08:06:33.620Z,33.3913333,-116.8446667,2.82
2013-01-31T04:01:13.080Z,46.2846667,-122.208,2.6
2013-01-31T01:03:17.270Z,45.9195,-122.4086667,3.66
2013-01-30T19:52:09.630Z,31.6948333,-114.5525,3.19
2013-01-30T15:17:15.230Z,38.8255,-122.7595,2.88
2013-01-30T04:21:22.680Z,32.1658333,-116.0233333,3.02
2013-01-29T21:07:58.490Z,45.756,-107.024,2.8
2013-01-29T20:28:49.571Z,37.1184,-117.1147,2.5
2013-01-29T17:45:56.450Z,38.946,-107.552,2.5
2013-01-29T16:45:28.750Z,38.8238333,-122.7955,2.96
2013-01-29T16:45:25.790Z,38.8248333,-122.7923333,2.74
2013-01-29T12:31:33.140Z,31.866,-94.389,2.8
2013-01-28T02:26:43.800Z,38.8266667,-122.8498333,2.62
2013-01-27T19:47:05.110Z,44.219,-105.211,3.8
2013-01-27T09:06:23.810Z,32.042,-107.847,2.9
2013-01-27T03:17:57.220Z,34.32,-106.792,3.1
2013-01-27T01:55:51.140Z,36.8231667,-121.5548333,2.78
2013-01-26T18:39:24.330Z,37.1725,-122.3595,2.62
2013-01-26T17:49:43.050Z,36.2681667,-120.8416667,3.44
2013-01-26T13:10:38.730Z,39.8178333,-123.6253333,3.45
2013-01-26T02:03:29.050Z,40.5311667,-122.2535,2.73
2013-01-25T20:53:19.320Z,40.3036667,-124.579,2.52
2013-01-25T18:48:21.620Z,43.519,-105.305,3.1
2013-01-25T17:38:58.710Z,38.2393333,-122.059,2.9
2013-01-25T16:10:58.800Z,36.0011667,-120.5598333,2.75
2013-01-25T11:50:19.450Z,36.4688333,-120.9468333,2.61
2013-01-25T09:11:56.260Z,48.428,-122.5546667,3.43
2013-01-25T08:58:33.900Z,44.4655,-124.6073333,2.88
2013-01-25T07:01:19.840Z,31.844,-94.3,4.1
2013-01-25T04:27:42.340Z,44.4571667,-124.6863333,2.76
2013-01-25T03:43:05.200Z,44.476,-124.867,3
2013-01-25T00:41:11.590Z,44.457,-124.669,3
2013-01-24T23:25:51.220Z,38.5598333,-119.6155,4
2013-01-24T21:04:01.890Z,43.809,-105.199,3.4
2013-01-24T21:00:15.790Z,34.84,-118.978,2.53
2013-01-24T20:40:05.120Z,36.8223333,-121.548,2.75
2013-01-24T18:17:29.610Z,44.158,-105.325,3.3
2013-01-24T08:25:24.620Z,38.5523333,-119.6216667,2.55
2013-01-24T08:23:30.700Z,38.5683333,-119.6156667,2.84
2013-01-24T08:21:48.270Z,38.559,-119.6203333,3.67
2013-01-24T05:43:10.720Z,40.761,-124.5218333,2.63
2013-01-24T04:46:39.570Z,38.3238333,-108.9905,3.9
2013-01-24T04:43:30.393Z,38.1526,-117.9985,2.8
2013-01-23T22:28:36.530Z,32.9208333,-117.4976667,3.12
2013-01-23T16:14:10.810Z,32.1035,-115.1886667,2.59
2013-01-23T12:41:07.900Z,44.413,-114.827,2.5
2013-01-23T12:37:28.150Z,40.325,-124.8553333,2.72
2013-01-23T08:45:48.390Z,33.8838333,-116.5388333,2.75
2013-01-23T04:38:01.270Z,40.7041667,-124.5248333,2.55
2013-01-23T04:16:18.860Z,32.894,-97.004,3
2013-01-22T23:36:56.450Z,36.071,-120.6456667,2.68
2013-01-22T21:37:54.720Z,44.327,-105.461,2.8
2013-01-22T20:38:29.450Z,32.0983333,-115.1565,2.65
2013-01-22T19:15:08.870Z,47.591,-92.609,2.5
2013-01-22T17:58:41.250Z,38.793,-122.7691667,2.9
2013-01-22T12:45:02.580Z,37.6541667,-119.4261667,2.53
2013-01-22T05:52:10.060Z,36.6558333,-121.2815,2.69
2013-01-22T01:38:53.800Z,34.6096667,-119.0251667,2.51
2013-01-21T21:52:41.800Z,38.8003333,-122.7855,2.86
2013-01-21T17:43:17.222Z,38.1546,-118.0098,2.8
2013-01-21T13:42:32.500Z,33.0118333,-116.3581667,2.5
2013-01-21T06:27:33.400Z,33.0868333,-115.7771667,2.62
2013-01-21T04:28:12.400Z,32.5505,-115.6455,2.82
2013-01-21T01:25:57.560Z,34.7858333,-119.4806667,3.28
2013-01-20T17:13:54.040Z,32.204,-115.2745,3.2
2013-01-20T14:11:45.020Z,31.247,-119.379,4
2013-01-20T10:04:21.670Z,32.2581667,-115.3286667,2.72
2013-01-20T08:43:18.690Z,31.8438333,-116.7341667,2.86
2013-01-19T21:15:11.143Z,38.154,-118.0272,3
2013-01-19T15:17:06.034Z,38.1526,-118.0157,2.8
2013-01-19T02:38:20.910Z,36.654,-121.2803333,2.77
2013-01-18T23:31:20.000Z,35.8081667,-119.9196667,2.88
2013-01-18T23:30:42.500Z,43.462,-105.181,2.6
2013-01-18T17:19:14.250Z,36.6541667,-121.2795,2.64
2013-01-18T16:57:57.300Z,34.0088333,-117.1315,2.57
2013-01-17T21:06:41.550Z,43.822,-105.262,3.5
2013-01-17T20:18:16.660Z,43.627,-105.211,3.4
2013-01-17T08:01:17.640Z,31.456,-119.6415,2.71
2013-01-17T02:10:02.470Z,34.0076667,-117.1298333,3.05
2013-01-17T00:53:26.600Z,35.599,-97.345,2.8
2013-01-16T20:51:43.000Z,35.592,-97.356,3.2
2013-01-16T16:39:12.610Z,38.8151667,-122.7993333,2.7
2013-01-16T14:20:24.665Z,38.7462,-119.5979,2.5
2013-01-16T11:25:40.690Z,35.487,-118.2885,3.59
2013-01-16T06:26:35.270Z,35.619,-97.337,3.2
2013-01-16T03:56:33.490Z,32.2598333,-115.3335,3.16
2013-01-16T01:01:48.950Z,46.063,-75.433,3
2013-01-16T00:53:04.880Z,46.061,-75.442,3.5
2013-01-15T21:02:40.840Z,43.815,-105.251,3
2013-01-15T19:08:07.940Z,40.352,-124.876,2.59
2013-01-15T15:18:14.230Z,36.5631667,-121.0741667,3.07
2013-01-15T15:14:30.960Z,36.5633333,-121.0746667,3.52
2013-01-14T18:48:49.100Z,32.0823333,-115.1755,2.6
2013-01-14T07:22:18.020Z,37.3833333,-121.7293333,2.62
2013-01-14T02:35:53.492Z,37.2189,-114.7122,2.5
2013-01-13T23:24:42.990Z,44.328,-105.471,2.5
2013-01-13T18:04:40.360Z,44.078,-105.325,2.7
2013-01-13T17:50:13.000Z,25.773,-110.126,5.4
2013-01-13T17:17:42.810Z,40.3178333,-124.5868333,2.77
2013-01-13T17:04:47.070Z,26.012,-110.303,4.4
2013-01-13T16:28:26.220Z,25.891,-110.103,5.7
2013-01-13T15:38:52.760Z,38.8113333,-122.8118333,2.83
2013-01-13T15:28:12.500Z,25.845,-110.552,4
2013-01-13T15:12:55.900Z,44.66,-112.123,2.7
2013-01-13T14:26:28.990Z,34.0493333,-117.2798333,2.88
2013-01-13T09:05:31.880Z,31.712,-115.9135,2.65
2013-01-12T20:34:45.610Z,43.514,-105.38,3.3
2013-01-12T19:13:24.730Z,43.802,-105.193,3.4
2013-01-12T17:18:42.150Z,43.551,-105.329,3.3
2013-01-11T22:20:31.090Z,49.4141667,-120.5015,2.5
2013-01-11T21:59:04.150Z,45.963,-106.659,2.5
2013-01-11T10:46:02.640Z,39.7808333,-123.5666667,3.31
2013-01-11T02:28:46.620Z,37.7136667,-88.8971667,2.7
2013-01-10T15:55:04.320Z,40.3196667,-123.7495,2.83
2013-01-10T01:47:20.200Z,31.2251667,-115.9161667,2.54
2013-01-09T23:59:44.840Z,40.2946667,-124.5731667,2.61
2013-01-09T18:50:08.350Z,39.743,-97.95,3.3
2013-01-09T13:50:47.804Z,37.2731,-114.3627,3
2013-01-09T00:31:34.460Z,38.9513333,-122.7593333,2.78
2013-01-08T23:18:36.000Z,35.454,-97.275,2.9
2013-01-08T18:36:32.390Z,38.9525,-122.7568333,2.74
2013-01-08T18:18:36.180Z,49.4458333,-120.488,2.52
2013-01-08T18:16:26.370Z,37.417,-118.3213333,2.62
2013-01-08T17:43:18.840Z,37.4228333,-118.3296667,3.19
2013-01-08T15:22:12.170Z,38.7601667,-122.7243333,2.97
2013-01-08T13:39:21.070Z,48.5326667,-119.893,2.91
2013-01-08T10:46:35.300Z,40.3013333,-123.9028333,2.87
2013-01-08T00:49:54.310Z,31.3448333,-116.2178333,3.27
2013-01-07T19:55:13.430Z,36.6451667,-121.1008333,2.82
2013-01-07T18:29:13.030Z,36.2238333,-89.4358333,2.6
2013-01-07T15:36:43.070Z,36.8383333,-111.8563333,3.02
2013-01-07T06:50:50.050Z,40.5991667,-123.3545,2.92
2013-01-07T03:34:32.320Z,37.5151667,-118.8738333,2.61
2013-01-07T01:42:34.140Z,40.2155,-124.1135,2.64
2013-01-07T00:51:44.260Z,37.066,-104.563,2.7
2013-01-06T21:01:59.960Z,43.828,-105.201,2.7
2013-01-06T16:09:15.580Z,37.423,-121.7676667,2.61
2013-01-06T08:19:37.740Z,33.2423333,-116.3441667,2.83
2013-01-05T20:12:42.850Z,43.788,-105.285,3.4
2013-01-05T19:03:52.160Z,43.564,-105.261,3.1
2013-01-05T18:57:23.700Z,31.2785,-116.1606667,2.71
2013-01-05T08:45:47.580Z,37.1869,-117.417,2.8
2013-01-05T00:39:09.400Z,32.3353333,-115.3175,3.59
2013-01-04T21:12:20.820Z,45.119,-106.854,2.8
2013-01-04T19:59:25.070Z,43.837,-105.275,3.3
2013-01-04T01:59:20.000Z,35.38,-96.515,3.5
2013-01-03T21:04:25.240Z,36.5636667,-121.0706667,3.4
2013-01-03T20:01:18.750Z,43.698,-105.196,2.6
2013-01-03T19:13:29.120Z,31.7776667,-115.0756667,2.77
2013-01-03T17:35:56.510Z,43.974,-105.116,3.1
2013-01-03T17:31:57.930Z,33.1791667,-116.2581667,2.51
2013-01-03T10:51:46.240Z,38.8375,-122.7995,2.68
2013-01-03T07:35:53.470Z,38.886,-107.504,2.8
2013-01-03T02:44:17.310Z,31.228,-116.1258333,3.37
2013-01-02T21:43:20.350Z,36.5886667,-121.1858333,2.57
2013-01-02T20:05:14.100Z,43.83,-105.225,2.8
2013-01-02T19:54:17.070Z,41.701,-110.655,2.9
2013-01-02T16:36:22.000Z,47.02,-66.497,3
2013-01-01T23:37:09.760Z,36.3236667,-120.4256667,2.91
2013-01-01T11:38:13.530Z,34.175,-97.524,2.6
2012-12-31T19:01:03.350Z,43.525,-105.451,3.2
2012-12-30T20:01:05.130Z,43.804,-105.3,3.3
2012-12-30T12:25:45.570Z,36.1443333,-118.0581667,2.68
2012-12-30T11:52:35.110Z,36.1521667,-118.0605,3.45
2012-12-30T07:01:57.340Z,40.3728333,-124.1265,2.87
2012-12-30T02:06:03.810Z,33.0175,-117.9211667,2.91
2012-12-29T22:47:34.010Z,37.5778333,-122.509,2.51
2012-12-29T22:35:08.990Z,37.58,-122.5015,2.81
2012-12-29T10:06:54.000Z,45.723,-72.822,2.6
2012-12-28T12:05:19.380Z,27.868,-111.827,4.2
2012-12-27T18:11:03.050Z,36.2996667,-120.8486667,2.67
2012-12-27T14:37:43.270Z,32.2125,-117.6123333,2.5
2012-12-27T06:36:46.710Z,48.6526667,-123.2506667,3.96
2012-12-27T04:21:40.200Z,45.613,-111.735,3
2012-12-26T23:50:46.830Z,37.244,-115.652,2.8
2012-12-26T22:04:37.390Z,43.514,-105.162,2.6
2012-12-26T21:38:14.760Z,45.156,-106.925,2.5
2012-12-26T20:03:42.300Z,43.791,-105.255,2.9
2012-12-26T11:32:32.090Z,35.9703333,-120.526,3.28
2012-12-26T09:32:33.980Z,34.087,-106.77,2.5
2012-12-26T06:11:13.490Z,38.806,-122.7898333,2.81
2012-12-25T16:46:09.340Z,36.999,-104.856,2.7
2012-12-25T10:48:22.650Z,38.8365,-122.7728333,2.52
2012-12-24T20:45:02.830Z,45.786,-106.867,3.1
2012-12-24T20:00:43.810Z,43.711,-105.298,3.5
2012-12-24T16:04:56.990Z,32.3251667,-115.2381667,3.64
2012-12-24T00:25:25.220Z,45.6446667,-122.767,2.76
2012-12-23T20:26:30.610Z,43.511,-105.266,3.1
2012-12-23T20:05:44.030Z,43.708,-105.225,3.1
2012-12-23T11:35:51.550Z,36.3448333,-120.9171667,2.53
2012-12-23T10:02:45.150Z,35.6426667,-120.9381667,3.74
2012-12-23T06:38:57.550Z,31.2548333,-115.5363333,3
2012-12-23T02:43:08.690Z,36.699,-121.3323333,3.09
2012-12-22T23:05:37.230Z,36.6955,-121.328,3.12
2012-12-22T21:37:45.140Z,32.9966667,-116.2388333,4.02
2012-12-22T20:10:25.450Z,43.563,-105.185,3.1
2012-12-22T17:55:12.990Z,31.905,-94.414,2.6
2012-12-22T05:31:07.200Z,45.616,-111.74,2.8
2012-12-21T21:05:52.240Z,45.154,-106.946,3
2012-12-21T19:24:55.140Z,27.412,-111.6,4.5
2012-12-21T19:11:21.470Z,43.739,-105.132,3.4
2012-12-21T11:17:36.250Z,31.466,-119.357,3.2
2012-12-21T04:35:46.700Z,38.485,-122.7216667,2.52
2012-12-21T03:07:06.360Z,37.3612,-117.1277,2.9
2012-12-21T02:58:53.974Z,37.364,-117.1308,2.5
2012-12-20T19:46:09.790Z,31.7763333,-114.8651667,3.27
2012-12-20T17:54:31.300Z,32.5138333,-117.9896667,2.76
2012-12-20T17:34:39.640Z,33.952,-116.9578333,2.53
2012-12-20T16:39:04.880Z,31.2645,-115.5358333,3.26
2012-12-20T12:57:16.000Z,48.257,-115.901,3.1
2012-12-20T08:17:39.250Z,40.6915,-123.909,2.78
2012-12-19T22:00:28.470Z,47.7428333,-120.1173333,2.89
2012-12-19T19:06:06.820Z,43.676,-105.293,3.5
2012-12-19T12:02:23.790Z,40.28,-124.3596667,3.79
2012-12-17T19:16:58.960Z,45.248,-106.911,2.5
2012-12-17T10:01:03.560Z,36.042,-120.612,2.8
2012-12-17T09:38:36.630Z,40.2113333,-124.8915,2.58
2012-12-17T05:17:38.790Z,33.3775,-116.4186667,2.68
2012-12-17T00:03:27.490Z,38.7878333,-122.763,3.09
2012-12-16T23:00:33.830Z,43.638,-105.174,3.4
2012-12-16T19:57:50.870Z,43.875,-105.411,3.1
2012-12-16T17:15:21.820Z,43.787,-109.065,3.1
2012-12-16T16:46:07.000Z,36.128,-96.855,3.1
2012-12-16T14:08:41.100Z,31.4278333,-119.5938333,2.81
2012-12-16T09:32:03.090Z,39.3583333,-123.2596667,2.5
2012-12-16T04:39:26.720Z,36.9526667,-112.4001667,2.56
2012-12-15T23:49:51.300Z,48.29,-115.871,3.4
2012-12-15T22:31:12.300Z,43.744,-105.294,2.5
2012-12-15T20:21:07.440Z,43.525,-105.296,3.2
2012-12-15T20:13:24.440Z,32.7891667,-115.5478333,3.6
2012-12-15T20:11:17.350Z,43.64,-105.099,3.5
2012-12-15T19:51:06.240Z,35.306,-100.067,2.7
2012-12-15T19:25:29.110Z,44.6581667,-109.9395,2.62
2012-12-15T17:16:27.850Z,31.468,-119.5566667,3.58
2012-12-15T01:41:43.290Z,45.596,-112.78,2.8
2012-12-14T23:34:39.600Z,33.8841667,-115.9876667,3.49
2012-12-14T17:39:55.580Z,31.4141667,-119.5211667,3.6
2012-12-14T13:09:46.850Z,31.3496667,-119.519,3.3
2012-12-14T12:10:32.470Z,31.4671667,-119.5501667,3.58
2012-12-14T12:05:30.120Z,31.4766667,-119.4873333,3.04
2012-12-14T11:09:55.130Z,31.4856667,-119.5136667,3.38
2012-12-14T10:50:18.350Z,31.408,-119.436,4.3
2012-12-14T10:36:01.590Z,31.095,-119.66,6.3
2012-12-13T21:36:32.230Z,44.3431667,-110.6606667,2.5
2012-12-13T21:03:53.080Z,43.85,-105.149,3.3
2012-12-13T19:05:51.800Z,36.967,-104.813,3.3
2012-12-13T13:12:02.810Z,33.3233333,-118.1363333,2.72
2012-12-13T07:34:00.480Z,38.8203333,-122.7901667,2.64
2012-12-13T07:32:24.300Z,38.8223333,-122.7863333,2.79
2012-12-13T06:10:13.940Z,36.9391667,-121.4328333,2.7
2012-12-13T05:17:22.810Z,38.8228333,-122.7965,3.7
2012-12-13T02:10:22.870Z,32.645,-97.32,2.6
2012-12-12T19:24:35.570Z,33.1911667,-115.9841667,2.96
2012-12-12T19:05:35.290Z,43.829,-105.163,2.9
2012-12-12T18:37:00.000Z,35.37,-96.496,3
2012-12-12T17:46:06.000Z,47.785,-70.049,4.4
2012-12-12T17:45:42.160Z,36.0931667,-117.846,2.71
2012-12-12T17:09:59.770Z,37.3496667,-118.5206667,2.73
2012-12-12T15:49:50.010Z,40.2946667,-124.4988333,3.52
2012-12-12T14:48:28.580Z,37.054,-104.96,2.8
2012-12-12T03:30:15.000Z,35.532,-96.759,3.1
2012-12-11T21:47:34.100Z,31.6755,-115.964,3.61
2012-12-11T12:31:50.280Z,32.2665,-115.2971667,2.5
2012-12-11T05:30:17.160Z,34.5035,-118.8421667,2.57
2012-12-09T16:48:55.490Z,31.275,-115.5133333,2.56
2012-12-09T14:38:34.330Z,48.8518333,-122.6331667,2.59
2012-12-09T14:13:38.160Z,36.2245,-118.3175,2.69
2012-12-08T21:00:13.100Z,44.107,-105.479,3.1
2012-12-08T20:07:08.129Z,38.3294,-118.1936,2.6
2012-12-08T09:05:12.000Z,35.386,-96.492,2.6
2012-12-08T06:34:45.620Z,33.1893333,-115.9841667,2.83
2012-12-08T06:16:49.000Z,32.947,-100.799,2.8
2012-12-07T21:38:59.300Z,41.2688333,-123.4238333,2.75
2012-12-07T19:38:37.790Z,31.873,-94.401,2.8
2012-12-07T12:16:06.090Z,36.0968333,-117.848,2.51
2012-12-07T09:39:40.440Z,27.863,-112.066,4
2012-12-06T05:57:36.360Z,37.5403333,-121.8386667,2.86
2012-12-05T23:02:57.130Z,35.7025,-84.1543333,2.5
2012-12-05T19:31:44.270Z,32.1063333,-115.8561667,2.78
2012-12-05T19:00:21.350Z,40.3021667,-124.5276667,3.11
2012-12-05T13:36:38.400Z,36.0895,-117.846,2.99
2012-12-05T12:52:25.510Z,35.1941667,-119.2588333,2.79
2012-12-05T05:15:31.230Z,34.504,-118.8355,2.66
2012-12-05T03:07:10.570Z,34.3231667,-119.4975,2.79
2012-12-04T18:46:38.280Z,32.0841667,-115.0541667,2.92
2012-12-04T15:15:26.800Z,37.033,-104.938,3.5
2012-12-04T13:44:00.400Z,40.2946667,-124.4768333,2.52
2012-12-04T13:32:01.430Z,40.2928333,-124.4651667,2.94
2012-12-04T09:25:12.910Z,36.6938333,-121.3236667,2.71
2012-12-04T05:10:33.840Z,34.1305,-117.763,2.59
2012-12-04T02:36:16.460Z,33.8943333,-119.3455,3.03
2012-12-03T23:45:23.000Z,35.454,-96.529,2.5
