2023-03-09T07:45:47.427Z,32.74749756,-100.6594179,2.8
2023-03-09T07:24:28.110Z,35.8439,-106.7117,2.6
2023-03-09T06:44:04.874Z,47.3881,-114.5439,2.5
2023-03-09T06:12:24.547Z,34.5294,-97.6809,2.5
2023-03-09T02:46:41.983Z,31.62064176,-104.0948804,2.5
2023-03-08T17:02:33.418Z,38.1625,-117.8993,2.7
2023-03-08T12:24:33.810Z,42.6353333,-111.4895,2.78
2023-03-08T11:59:28.130Z,39.3788333,-122.9011667,2.82
2023-03-08T10:48:06.738Z,31.49889307,-103.9911555,2.5
2023-03-08T09:33:06.070Z,44.74033333,-117.2828333,3.11
2023-03-08T06:24:20.351Z,31.66859158,-104.3552842,3.6
2023-03-08T04:07:32.850Z,34.0478333,-116.3508333,2.77
2023-03-07T21:50:38.300Z,37.0015,-119.817,2.6
2023-03-07T21:01:18.160Z,41.08,-111.6316667,2.68
2023-03-07T14:58:15.089Z,38.4012,-96.8356,2.6
2023-03-07T14:33:12.440Z,36.5941667,-121.2011667,3.8
2023-03-07T14:15:20.557Z,32.32635498,-102.1364091,2.8
2023-03-07T14:15:20.543Z,32.32818604,-102.1385528,2.8
2023-03-07T09:36:44.265Z,31.66354625,-104.3536264,3.6
2023-03-07T08:42:10.110Z,35.6653333,-117.5728333,2.99
2023-03-06T08:35:59.550Z,36.8813333,-121.6241667,2.51
2023-03-05T23:45:21.130Z,38.8135,-122.8251667,2.6
2023-03-05T18:03:45.575Z,31.65263251,-104.2951387,2.6
2023-03-05T14:29:49.723Z,25.755,-110.1232,4.5
2023-03-05T11:32:02.384Z,38.405,-96.8272,2.5
2023-03-02T21:16:50.530Z,38.7876667,-122.7821667,3.59
2023-03-02T21:16:17.210Z,38.7908333,-122.7758333,3.35
2023-03-02T11:54:33.640Z,39.379,-122.8986667,2.72
2023-03-02T09:09:37.904Z,37.2336,-104.5005,2.8
2023-03-02T00:38:17.915Z,31.69122709,-104.4093201,3.2
2023-03-01T23:08:40.778Z,31.6792,-104.4618,2.5
2023-03-01T11:35:43.760Z,48.6185,-123.0396667,2.73
2023-03-01T10:39:32.683Z,31.63969102,-104.1774567,2.6
2023-03-01T08:56:39.060Z,42.6933333,-111.2,2.57
2023-03-01T07:09:40.820Z,38.8286667,-122.8148333,3.3
2023-03-01T05:09:37.248Z,31.71531949,-104.3034427,2.6
2023-03-01T03:41:00.661Z,31.16032345,-103.7288793,2.8
2023-02-28T23:57:36.490Z,31.61692505,-103.9816128,2.9
2023-02-28T23:27:17.891Z,31.61652709,-103.9976161,2.7
2023-02-28T23:26:08.542Z,31.61345334,-103.9891287,4.1
2023-02-28T20:58:45.200Z,31.62546438,-104.3430795,2.7
2023-02-28T20:21:17.250Z,38.5163333,-119.5323333,2.96
2023-02-28T13:30:51.690Z,35.6128333,-117.4165,3.56
2023-02-28T03:36:34.140Z,38.7975,-122.8108333,2.92
2023-02-28T02:18:04.500Z,35.6136667,-117.4145,3.15
2023-02-28T01:44:54.353Z,32.00226331,-103.818599,2.9
2023-02-28T00:25:30.360Z,37.5853333,-118.735,2.5
2023-02-27T21:18:03.568Z,31.67908021,-104.438819,2.6
2023-02-27T15:16:34.980Z,37.3953333,-118.4765,2.54
2023-02-27T12:35:39.680Z,31.62408161,-104.2639767,3.1
2023-02-27T11:34:09.201Z,44.6347,-113.6829,3
2023-02-27T10:53:03.993Z,31.65874848,-104.3105266,2.5
2023-02-27T09:05:22.468Z,31.64014802,-104.1779978,3
2023-02-27T09:04:35.883Z,31.64428938,-104.176949,3
2023-02-27T06:10:08.630Z,31.63980784,-104.1770538,2.7
2023-02-26T19:26:15.510Z,35.6398333,-117.4556667,2.81
2023-02-26T15:00:21.600Z,36.12466667,-89.73333333,2.56
2023-02-25T07:31:39.133Z,38.1785,-117.797,3
2023-02-24T15:28:00.374Z,31.68067827,-104.4059937,2.7
2023-02-24T03:36:17.542Z,36.9678,-104.8329,2.6
2023-02-24T00:17:54.351Z,42.9929,-111.1579,3.3
2023-02-23T22:45:39.755Z,42.9835,-111.1919,2.8
2023-02-22T23:44:02.210Z,39.144,-123.2608333,2.64
2023-02-22T20:01:57.170Z,38.8215,-122.8546667,2.91
2023-02-22T18:22:12.682Z,38.1577,-117.8891,3.5
2023-02-22T16:48:46.740Z,31.67637027,-104.431795,2.6
2023-02-22T15:48:21.610Z,40.5595,-124.2203333,3.07
2023-02-22T13:19:38.057Z,31.67217441,-104.3703876,2.5
2023-02-22T11:49:48.645Z,31.66921585,-104.3657864,3.1
2023-02-22T11:31:00.650Z,31.66775369,-104.414489,2.6
2023-02-22T11:19:41.506Z,31.674043,-104.365559,3.2
2023-02-22T11:18:37.118Z,31.67358679,-104.3650167,2.9
2023-02-22T09:41:16.274Z,31.67355987,-104.369323,2.9
2023-02-22T08:51:24.649Z,31.6721879,-104.3682345,4
