2008-03-01T13:57:03.550Z,41.182,-114.886,3
2008-03-01T08:15:41.290Z,36.0543333,-120.1633333,2.83
2008-03-01T04:04:22.032Z,41.2139,-114.8167,2.7
2008-02-29T23:39:15.570Z,43.817,-105.209,2.9
2008-02-29T23:22:33.495Z,41.1675,-114.9299,3.1
2008-02-29T21:19:34.700Z,41.2534,-114.8377,3.3
2008-02-29T21:19:24.592Z,41.2451,-114.8194,2.7
2008-02-29T20:00:54.364Z,41.1889,-114.8708,2.5
2008-02-29T20:00:52.286Z,41.2007,-114.851,2.7
2008-02-29T13:09:25.471Z,41.1026,-114.8874,3
2008-02-29T12:07:33.671Z,41.109,-114.889,2.9
2008-02-29T11:15:02.449Z,41.2053,-114.8525,3.2
2008-02-29T11:14:37.365Z,41.2099,-114.8432,2.8
2008-02-29T11:09:43.025Z,41.2037,-114.8014,3.2
2008-02-29T11:08:01.153Z,41.2288,-114.7702,3.5
2008-02-29T10:54:46.750Z,40.2966667,-124.5125,2.78
2008-02-29T09:36:21.773Z,41.2715,-114.8377,2.9
2008-02-29T09:35:16.135Z,41.1048,-114.8924,3
2008-02-29T09:11:23.496Z,41.1152,-114.874,2.9
2008-02-29T08:49:47.831Z,41.1121,-114.8924,3.6
2008-02-29T07:19:12.070Z,41.2143,-114.8177,3.2
2008-02-29T05:20:57.830Z,38.8256667,-122.8113333,2.57
2008-02-29T04:09:16.180Z,32.2905,-115.2495,2.87
2008-02-28T18:27:16.312Z,41.2414,-114.8389,3.2
2008-02-28T17:05:35.450Z,45.18,-106.824,2.8
2008-02-28T15:56:52.016Z,41.144,-114.908,2.6
2008-02-28T15:11:41.756Z,41.1474,-114.9195,3.2
2008-02-28T15:10:37.755Z,41.153,-114.9237,4
2008-02-28T14:48:24.863Z,41.1955,-114.9155,3.1
2008-02-28T14:48:11.639Z,41.2006,-114.9076,3
2008-02-28T14:02:49.233Z,41.2357,-114.8805,3.2
2008-02-28T14:02:16.313Z,41.1802,-114.9156,3.1
2008-02-28T12:36:45.125Z,41.1904,-114.8976,3.3
2008-02-28T10:36:39.710Z,41.2447,-114.855,3.1
2008-02-28T08:58:33.078Z,41.1105,-114.9151,2.9
2008-02-28T07:07:31.289Z,41.253,-114.8607,2.6
2008-02-28T00:44:23.009Z,41.2205,-114.8634,3
2008-02-28T00:06:21.050Z,41.1902,-114.8483,2.5
2008-02-27T23:43:15.050Z,43.725,-105.257,2.6
2008-02-27T22:06:57.922Z,41.1472,-114.8959,2.6
2008-02-27T20:47:24.196Z,41.2497,-114.798,2.7
2008-02-27T20:06:32.954Z,41.0727,-114.9157,3.3
2008-02-27T18:27:27.540Z,41.2131,-114.8404,3
2008-02-27T14:50:47.678Z,41.1935,-114.8633,2.7
2008-02-27T10:26:51.050Z,32.4641667,-115.3313333,2.74
2008-02-27T10:26:42.990Z,32.4733333,-115.3423333,2.62
2008-02-27T08:55:35.606Z,41.2007,-114.8682,3.1
2008-02-27T08:55:10.138Z,41.2005,-114.8658,3.2
2008-02-27T08:41:53.428Z,41.1912,-114.8783,2.9
2008-02-27T07:59:38.206Z,41.1876,-114.8318,4.1
2008-02-27T07:56:18.590Z,42.698,-74.3645,2.66
2008-02-27T07:42:43.950Z,41.1698,-114.8734,2.7
2008-02-27T04:39:43.244Z,41.0931,-114.8877,4.1
2008-02-27T01:50:40.410Z,35.9526667,-117.7238333,2.77
2008-02-27T00:10:42.820Z,41.0988333,-123.2238333,2.83
2008-02-26T23:35:52.570Z,39.275,-105.47,2.9
2008-02-26T20:47:22.448Z,41.1232,-114.9044,3
2008-02-26T20:46:45.510Z,41.2674,-114.856,2.8
2008-02-26T17:28:20.049Z,41.2674,-114.7581,3
2008-02-26T17:25:53.727Z,41.107,-114.9566,3.4
2008-02-26T17:25:39.914Z,41.0595,-114.9482,3.3
2008-02-26T15:01:45.399Z,41.1855,-114.8363,3
2008-02-26T13:15:41.716Z,41.1959,-114.8367,2.8
2008-02-26T13:15:03.812Z,41.1542,-114.844,3.3
2008-02-26T13:06:15.325Z,41.1306,-114.9183,2.8
2008-02-26T13:06:04.584Z,41.1756,-114.8636,2.8
2008-02-26T13:05:26.635Z,41.1657,-114.9216,2.8
2008-02-26T12:35:12.674Z,41.1859,-114.8423,2.7
2008-02-26T12:16:25.516Z,41.1362,-114.8787,3
2008-02-26T12:16:05.461Z,41.1961,-114.8839,4
2008-02-26T11:53:14.486Z,41.1837,-114.856,3.4
2008-02-26T11:25:43.680Z,38.8418333,-122.827,2.57
2008-02-26T10:33:54.640Z,35.9986667,-89.8758333,2.5
2008-02-26T07:58:53.680Z,35.9531667,-117.7278333,2.98
2008-02-26T05:39:30.724Z,41.2325,-114.7803,2.6
2008-02-26T05:34:17.923Z,38.5786,-118.4925,3.1
2008-02-26T04:01:51.020Z,41.202,-114.8325,2.5
2008-02-26T03:47:14.592Z,41.2705,-114.8374,3.1
2008-02-26T02:48:46.079Z,41.2697,-114.8364,3.1
2008-02-26T02:22:23.982Z,41.2417,-114.8068,3.2
