time,latitude,longitude,mag
2018-02-17T05:29:01.900Z,47.0612,-112.6223,2.7
2018-02-16T23:08:35.200Z,35.6892,-97.3031,3.2
2018-02-16T22:01:54.400Z,35.9735,-97.7931,2.5
2018-02-16T21:19:57.770Z,37.8376667,-121.9758333,2.76
2018-02-16T15:53:06.900Z,36.9554,-99.3476,3.1
2018-02-16T13:21:09.000Z,36.5336,-98.9685,3.7
2018-02-16T13:17:19.700Z,36.524,-98.9619,2.5
2018-02-16T07:22:39.100Z,36.5327,-98.9658,2.9
2018-02-16T07:19:39.400Z,36.5347,-98.9608,2.8
2018-02-16T07:16:06.300Z,36.5355,-98.9648,3.4
2018-02-15T20:10:43.100Z,40.64,-109.4667,3
2018-02-15T19:42:09.670Z,32.3425,-115.3478333,2.51
2018-02-15T18:41:06.020Z,44.7378333,-111.007,2.58
2018-02-15T17:57:59.700Z,35.7907,-96.985,2.5
2018-02-15T14:28:55.640Z,42.9206,-71.0106,2.7
2018-02-15T11:35:24.050Z,36.1803333,-117.851,3.31
2018-02-15T01:47:35.580Z,34.0448333,-117.14,3.34
2018-02-14T18:00:02.830Z,47.4167,-93.1114,2.7
2018-02-14T16:33:32.360Z,40.384,-124.3473333,2.51
2018-02-14T15:53:55.840Z,32.8712,-100.9426,2.6
2018-02-14T13:30:00.000Z,36.8028,-97.9987,2.7
2018-02-14T01:48:36.100Z,34.4936667,-119.074,2.78
2018-02-14T01:07:35.980Z,32.8538333,-115.7428333,2.7
2018-02-13T23:03:02.300Z,36.534,-98.9585,2.7
2018-02-13T21:30:49.920Z,48.3533333,-124.5195,2.58
2018-02-13T07:41:24.900Z,35.691,-97.304,2.6
2018-02-13T04:38:46.100Z,36.2906,-97.5143,2.6
2018-02-13T03:34:37.000Z,36.0361,-97.9017,3.2
2018-02-13T00:50:03.700Z,36.3594,-97.6821,2.8
2018-02-12T18:55:33.780Z,43.4407,-105.4445,2.7
2018-02-12T14:24:49.900Z,29.0077,-97.9173,3.1
2018-02-12T10:09:47.830Z,28.8486,-98.0253,2.5
2018-02-12T00:34:37.200Z,36.8173,-97.6134,2.5
2018-02-11T23:14:25.050Z,31.069,-104.7342,2.5
2018-02-11T21:39:05.160Z,31.1738,-103.2893,3
2018-02-11T11:40:26.200Z,36.033,-97.9069,3.5
2018-02-11T09:02:30.140Z,33.6528333,-117.3418333,3.52
2018-02-11T08:28:29.950Z,40.2895,-121.1991667,3.36
2018-02-10T21:39:19.820Z,43.5769,-105.1408,3
2018-02-10T21:07:39.070Z,43.7071,-105.3084,3.1
2018-02-10T19:08:31.370Z,33.4913333,-116.8025,2.71
2018-02-10T15:52:06.460Z,36.7763333,-121.5018333,2.53
2018-02-10T11:41:19.300Z,35.6529,-97.1633,2.6
2018-02-10T06:18:00.400Z,36.0373,-97.8973,2.7
2018-02-10T01:39:01.340Z,38.808,-122.8175,3.23
2018-02-10T01:37:34.730Z,46.5855,-121.7531667,2.66
2018-02-09T20:33:09.800Z,35.8623,-96.6835,2.6
2018-02-09T19:06:22.630Z,43.7593,-105.3452,3.2
2018-02-09T11:10:50.920Z,48.2828333,-114.1785,2.5
2018-02-08T22:56:06.000Z,36.0305,-97.9055,2.7
2018-02-08T20:05:10.800Z,36.0361,-97.8982,2.9
2018-02-08T13:20:32.600Z,36.0363,-97.9003,3
2018-02-08T12:28:55.800Z,36.0415,-97.8949,3
2018-02-07T18:12:10.110Z,47.5448,-92.6531,2.8
2018-02-07T16:12:55.000Z,36.0403,-97.8983,3.2
2018-02-07T15:50:22.900Z,36.0373,-97.8988,2.7
2018-02-07T14:01:34.460Z,47.0256,-112.9516,2.5
2018-02-07T13:39:41.594Z,38.2549,-118.7173,2.5
2018-02-07T11:11:47.550Z,37.2033,-97.816,3.1
2018-02-07T08:03:19.240Z,44.2413,-114.7337,2.5
2018-02-07T08:00:36.080Z,33.4856667,-116.7986667,2.61
2018-02-06T11:56:51.140Z,40.4936667,-124.6196667,2.55
2018-02-06T07:33:45.300Z,35.3922,-98.1094,2.5
2018-02-06T03:22:15.050Z,35.71,-119.2938333,2.76
2018-02-06T00:20:48.640Z,35.8561667,-120.0143333,2.72
2018-02-05T21:20:48.300Z,36.0347,-97.9055,2.6
2018-02-05T08:25:39.400Z,36.0355,-97.9032,3.2
2018-02-05T08:20:51.700Z,36.0325,-97.906,3.7
2018-02-05T06:43:15.080Z,36.041,-119.7465,3.48
2018-02-05T03:13:52.920Z,40.0273333,-122.8996667,2.75
2018-02-05T01:32:29.020Z,42.0078333,-111.9628333,2.6
2018-02-04T23:59:03.190Z,37.53,-118.675,2.53
2018-02-04T22:37:32.230Z,45.1558333,-124.3488333,3.06
2018-02-04T20:04:36.790Z,43.8079,-105.3647,3.2
2018-02-04T14:17:17.600Z,35.4811667,-116.9606667,2.7
2018-02-04T13:27:44.311Z,40.0035,-117.1986,3.4
2018-02-04T11:21:22.400Z,36.9638,-99.3605,2.7
2018-02-04T09:39:36.400Z,34.6722,-97.4959,3.2
2018-02-04T06:57:38.430Z,48.6325,-123.1208333,3.09
2018-02-04T05:05:36.100Z,35.3987,-98.1165,2.6
2018-02-04T03:16:12.900Z,36.4786,-97.7393,2.7
2018-02-03T19:09:44.880Z,31.2425,-115.6168333,2.71
2018-02-03T18:24:58.900Z,36.3424,-98.0707,2.5
2018-02-02T23:50:49.370Z,37.5185,-118.539,2.57
2018-02-02T22:52:19.170Z,44.2802,-114.516,2.5
2018-02-02T21:01:57.520Z,43.6038,-105.3718,3
2018-02-02T21:01:53.040Z,36.1398333,-120.2271667,2.54
2018-02-02T20:38:57.880Z,43.7192,-105.2773,3.2
2018-02-02T18:59:29.340Z,43.7938,-105.3667,3.1
2018-02-02T15:21:23.540Z,35.7921667,-121.3451667,2.51
2018-02-02T09:13:30.500Z,36.2845,-97.509,2.5
2018-02-02T05:45:47.880Z,46.1592,-65.8483,2.6
2018-02-02T04:11:05.300Z,35.4563,-97.9823,2.5
2018-02-02T00:52:26.000Z,36.0725,-96.7656,2.5
2018-02-01T21:00:13.000Z,46.15,-65.84,2.6
2018-02-01T17:56:50.840Z,33.4828333,-116.7966667,2.96
2018-02-01T13:31:44.420Z,43.1373,-110.8479,3.5
2018-02-01T08:37:17.490Z,32.9281667,-115.528,2.58
2018-02-01T07:54:10.910Z,36.9368,-104.8158,2.7
2018-02-01T03:36:49.300Z,36.9634,-99.3585,2.7
2018-01-31T20:44:35.270Z,44.2894,-114.6485,2.5
2018-01-31T18:00:11.990Z,47.4114,-93.0578,3
2018-01-31T16:53:56.400Z,36.9518,-97.3671,2.5
2018-01-31T05:37:34.310Z,32.8366,-100.9478,2.7
2018-01-31T04:30:06.300Z,31.0466,-109.2363,3
2018-01-31T03:34:32.440Z,36.2355,-120.3733333,3.14
2018-01-30T20:03:05.400Z,36.6527,-99.0242,2.6
2018-01-30T19:39:05.160Z,36.9133333,-117.4233333,3.1
2018-01-30T15:46:23.730Z,38.808,-122.8195,2.81
2018-01-30T13:57:05.330Z,37.121,-121.5393333,2.55
2018-01-30T05:47:50.400Z,36.1879,-97.5279,2.6
2018-01-30T00:20:19.003Z,39.9647,-117.8989,2.5
2018-01-29T22:04:06.850Z,46.3973,-75.3136,3
2018-01-29T01:46:59.237Z,38.6792,-115.603,2.9
2018-01-29T00:53:29.180Z,42.5698,-111.453,2.6
2018-01-28T23:33:24.100Z,35.6599,-97.1619,2.7
2018-01-28T21:23:17.120Z,36.7984,-104.9687,3
2018-01-28T20:09:25.100Z,36.8544,-97.4305,3
2018-01-28T20:09:02.020Z,43.3623,-105.0897,3
2018-01-28T14:38:36.370Z,37.0688,-97.7165,2.6
2018-01-28T10:18:55.000Z,36.789,-98.3287,2.6
2018-01-28T01:51:10.700Z,36.5239,-98.9774,2.8
2018-01-27T22:49:36.490Z,31.6946667,-115.96,2.64
2018-01-27T19:04:08.480Z,43.6741,-105.2444,3.2
2018-01-27T15:19:42.310Z,35.757,-121.2583333,2.64
2018-01-27T12:47:56.290Z,33.7411667,-117.4896667,3.14
2018-01-27T08:08:53.600Z,35.6617,-97.1632,2.7
2018-01-27T01:41:06.790Z,42.5689,-111.4379,2.6
2018-01-26T23:30:32.130Z,43.6506,-105.3484,3.2
2018-01-26T20:03:42.730Z,43.6002,-105.3829,3
2018-01-26T19:54:18.110Z,26.7086,-111.0119,4.4
2018-01-26T17:52:00.900Z,36.2048,-98.6917,2.9
2018-01-26T16:10:46.500Z,36.5363,-98.9676,2.5
2018-01-26T08:29:04.070Z,36.2506667,-119.768,2.91
2018-01-26T08:27:29.110Z,37.5743333,-118.8401667,2.7
2018-01-26T08:20:48.160Z,39.4368,-81.7153,2.5
2018-01-26T07:22:33.800Z,37.2901667,-121.6635,2.94
2018-01-26T05:40:25.640Z,42.5405,-111.3951,3.3
2018-01-26T03:38:12.710Z,34.0446667,-116.6325,2.92
2018-01-26T03:35:53.700Z,42.5618,-111.4591,3.1
2018-01-26T03:32:08.570Z,42.5327,-111.3893,4.4
2018-01-26T01:58:15.920Z,36.9408333,-121.669,2.78
2018-01-25T23:07:08.700Z,36.9613,-97.3588,2.7
2018-01-25T20:11:55.200Z,36.9562,-97.3624,2.6
2018-01-25T19:19:39.710Z,36.892,-121.4853333,2.55
2018-01-25T18:09:44.900Z,36.5429,-98.9542,2.7
2018-01-25T18:01:51.800Z,36.9516,-99.3021,2.8
2018-01-25T13:28:22.630Z,32.8533,-100.9216,2.7
2018-01-25T10:09:56.810Z,33.741,-117.4911667,3.97
2018-01-25T06:25:33.460Z,38.5685,-112.2785,2.73
2018-01-24T23:33:44.100Z,36.0329,-97.9032,2.7
2018-01-24T19:30:13.650Z,34.2771667,-117.521,2.5
2018-01-24T14:54:53.100Z,34.6754,-97.5007,2.7
2018-01-24T13:05:34.600Z,36.9695,-99.3925,2.5
2018-01-24T06:03:39.120Z,36.9396667,-121.6635,2.61
2018-01-24T06:02:33.030Z,36.9373333,-121.661,3.6
2018-01-23T21:00:55.290Z,36.4753333,-121.0278333,3.41
2018-01-23T20:55:26.450Z,47.5246667,-122.7731667,2.69
2018-01-23T19:48:46.100Z,36.9518,-97.3648,2.6
2018-01-23T19:01:34.500Z,43.7056,-105.4134,3.3
2018-01-23T18:36:46.190Z,35.6726667,-121.0866667,2.5
2018-01-23T06:42:16.700Z,36.9542,-97.3656,3
2018-01-23T06:33:23.900Z,36.9551,-97.3628,3
2018-01-23T04:56:46.700Z,38.7896667,-122.778,2.77
2018-01-23T01:32:44.340Z,39.4181667,-123.3065,2.57
2018-01-22T22:00:07.560Z,45.7528,-112.1203,2.6
2018-01-22T17:22:33.400Z,35.9882,-97.8729,2.9
2018-01-22T14:54:00.980Z,34.7025,-116.2318333,2.95
2018-01-22T12:41:08.100Z,36.1511,-97.6721,2.7
2018-01-22T12:07:43.890Z,36.895,-83.6473333,2.72
2018-01-22T11:27:25.640Z,48.0165,-114.1657,2.5
2018-01-22T10:45:33.300Z,36.153,-97.661,3.6
2018-01-22T07:19:54.120Z,38.5835,-112.2781667,2.85
2018-01-22T01:44:48.060Z,48.0996,-114.1276,3
2018-01-22T01:20:53.240Z,33.2053333,-115.9603333,2.6
2018-01-21T23:00:35.100Z,34.397,-118.7656667,2.58
2018-01-21T22:15:42.820Z,49.4993,-120.4173,2.5
2018-01-21T21:08:30.200Z,43.8397,-105.2562,3.2
2018-01-21T20:39:23.060Z,43.5934,-105.1232,3.2
2018-01-21T17:26:48.200Z,36.459,-98.8168,3
2018-01-21T17:04:12.580Z,30.2302,-114.2468,4.5
2018-01-21T15:17:43.100Z,36.9674,-99.3682,2.9
2018-01-21T13:06:03.800Z,34.6633,-97.4951,2.5
2018-01-21T06:08:55.950Z,46.3836,-75.0633,3
2018-01-21T04:37:24.260Z,37.7581667,-84.663,2.59
2018-01-20T13:48:54.420Z,26.6362,-111.0263,4.5
2018-01-20T05:25:09.580Z,37.2188,-97.8823,2.6
2018-01-20T01:28:56.200Z,36.4658,-98.8208,2.5
2018-01-19T23:10:52.040Z,40.3311667,-124.425,2.57
2018-01-19T18:15:01.510Z,47.4125,-93.0663,2.9
2018-01-19T16:48:28.010Z,26.6067,-111.1312,4.5
2018-01-19T16:17:44.720Z,26.6862,-111.0785,6.3
2018-01-19T05:04:02.100Z,36.4597,-98.8185,2.8
2018-01-19T04:44:48.800Z,35.0559,-96.1716,2.8
2018-01-19T01:35:36.000Z,34.9639,-97.6587,2.6
2018-01-19T01:25:49.840Z,38.923,-122.648,2.63
2018-01-18T20:04:44.910Z,36.6058333,-89.8995,2.7
2018-01-18T07:06:01.200Z,35.3784,-98.0904,2.5
2018-01-18T05:55:11.950Z,38.785,-122.7433333,4.22
2018-01-18T02:41:47.980Z,37.2738333,-121.6461667,2.97
2018-01-18T02:05:03.328Z,41.9002,-119.6213,2.5
2018-01-17T23:46:59.980Z,44.0913,-69.7528,2.7
2018-01-17T22:05:21.570Z,43.751,-105.3637,3.1
2018-01-17T19:19:54.850Z,43.6419,-105.327,3.3
2018-01-17T14:27:27.000Z,35.981,-97.1962,2.7
2018-01-17T08:46:33.710Z,38.5858333,-112.2738333,2.66
2018-01-17T03:24:53.825Z,39.3829,-119.7531,2.8
2018-01-16T21:40:33.600Z,31.2328333,-115.6746667,3.44
2018-01-16T20:17:10.580Z,37.51,-118.8543333,3.09
2018-01-16T17:06:50.600Z,36.2025,-98.6891,2.6
2018-01-16T17:05:13.800Z,36.2058,-98.6775,2.8
2018-01-16T16:57:54.810Z,36.1631667,-89.686,3.64
2018-01-16T12:30:18.800Z,28.8275,-98.1512,2.9
2018-01-16T06:43:54.350Z,36.059,-120.1558333,2.61
2018-01-16T05:12:00.000Z,36.4524,-98.7692,2.6
2018-01-16T05:03:11.900Z,36.1229,-97.8083,3.1
2018-01-16T02:01:50.900Z,40.3885,-124.6648333,2.68
2018-01-15T22:44:36.300Z,36.2038,-98.6823,2.6
2018-01-15T16:17:20.900Z,36.0561667,-120.1126667,2.85
2018-01-15T08:14:18.220Z,38.81,-122.7888333,2.59
2018-01-15T02:22:44.500Z,36.0611667,-120.1533333,2.78
2018-01-15T00:44:35.200Z,36.4498,-98.7719,2.7
2018-01-14T19:56:11.650Z,34.8168333,-116.0733333,3.71
2018-01-14T18:52:05.630Z,48.0734,-114.2761,2.9
2018-01-14T18:48:50.770Z,48.0959,-114.2176,2.7
2018-01-13T21:51:08.470Z,40.2023333,-122.0051667,2.65
2018-01-13T20:44:50.600Z,35.6708,-97.3999,2.8
2018-01-13T15:05:00.240Z,37.2971,-104.8855,2.9
2018-01-13T12:20:22.120Z,36.8585,-104.8002,2.7
2018-01-13T11:18:58.800Z,35.6709,-97.3968,2.7
2018-01-13T06:26:58.400Z,33.1141667,-116.0738333,3.59
2018-01-13T05:04:17.060Z,38.79,-122.7406667,2.5
2018-01-13T01:04:08.100Z,35.6711,-97.4005,3.6
2018-01-12T18:57:25.280Z,35.9606667,-118.6843333,2.68
2018-01-12T15:11:55.500Z,36.5108,-98.6438,2.7
2018-01-12T10:06:39.189Z,39.3833,-119.7525,2.6
2018-01-12T08:41:40.200Z,36.876,-97.442,3.1
2018-01-12T07:55:01.300Z,36.877,-97.4408,2.8
2018-01-11T19:41:00.920Z,33.1926667,-115.6033333,2.93
2018-01-11T17:43:41.500Z,45.0318,-106.7646,3.1
2018-01-11T14:36:46.100Z,35.7333333,-121.6293333,2.56
2018-01-11T13:27:26.280Z,37.3058,-104.9046,2.9
2018-01-11T07:31:27.020Z,44.2275,-114.0858,2.5
2018-01-11T07:25:57.500Z,36.8826,-97.9296,2.5
2018-01-11T06:11:30.770Z,37.2941,-104.908,2.8
2018-01-11T00:15:13.680Z,36.1563333,-120.2298333,3.14
2018-01-10T14:05:41.110Z,34.0073333,-117.1801667,2.79
2018-01-10T13:52:46.520Z,36.9691667,-121.6078333,2.58
2018-01-09T20:14:03.930Z,29.0495,-97.9087,2.8
2018-01-09T19:02:35.990Z,43.7828,-105.3588,3.2
2018-01-09T15:20:17.510Z,40.4286667,-124.9845,2.68
2018-01-09T06:00:42.230Z,40.4063333,-124.9753333,2.94
2018-01-09T05:52:39.290Z,37.2023,-97.8087,2.6
2018-01-08T22:38:51.970Z,38.4521667,-112.4795,3.5
2018-01-08T20:04:42.900Z,36.1547,-97.6711,2.6
2018-01-08T06:52:13.750Z,46.9755,-122.4283333,2.75
2018-01-08T06:00:24.600Z,31.381,-115.5958333,2.92
2018-01-08T04:29:20.430Z,31.4173333,-115.6041667,2.92
2018-01-07T19:37:34.500Z,36.1525,-97.6698,2.8
2018-01-07T19:30:21.330Z,31.616,-115.8161667,3.91
2018-01-07T19:29:41.270Z,46.8422,-112.7436,3.6
2018-01-07T10:55:39.550Z,35.1145,-95.8344,3.1
2018-01-07T09:53:19.630Z,34.9551667,-85.192,2.69
2018-01-07T08:56:56.380Z,28.8912,-98.2041,3.1
2018-01-07T07:30:18.100Z,36.9109,-97.6552,2.8
2018-01-07T04:20:42.120Z,42.9508,-111.0172,2.6
2018-01-07T01:31:11.150Z,34.42,-120.0015,3.78
2018-01-06T23:31:04.000Z,36.503,-99.2009,2.8
2018-01-06T17:02:11.400Z,36.1534,-98.2957,2.6
2018-01-06T15:37:17.770Z,28.8497,-98.119,3.6
2018-01-06T14:19:27.220Z,42.2206,-104.8104,3
2018-01-06T10:58:34.400Z,36.4591,-98.7816,2.5
2018-01-06T04:00:42.050Z,33.9865,-116.5573333,2.56
2018-01-05T21:59:03.470Z,43.8916,-105.3542,3
2018-01-05T12:39:53.460Z,35.9636667,-89.9183333,2.51
2018-01-04T23:00:34.770Z,32.6823333,-115.8173333,2.94
2018-01-04T20:14:35.210Z,43.5945,-105.2256,3.4
2018-01-04T18:30:23.930Z,33.1205,-118.1516667,2.96
2018-01-04T18:17:22.250Z,36.0785,-119.9868333,2.68
2018-01-04T15:42:27.560Z,46.9007,-70.7725,3.4
2018-01-04T11:34:44.280Z,37.3163333,-122.0773333,2.58
2018-01-04T10:39:37.730Z,37.8551667,-122.2568333,4.38
2018-01-04T09:22:30.580Z,37.5108333,-121.4421667,2.54
2018-01-03T23:04:45.170Z,43.7066,-105.3211,3.3
2018-01-03T19:08:53.570Z,45.0204,-106.8551,2.8
2018-01-03T16:18:14.270Z,35.6603333,-121.0758333,2.93
2018-01-03T16:07:59.330Z,35.2791667,-118.3426667,2.7
2018-01-03T08:39:16.510Z,46.2568333,-122.0586667,2.72
2018-01-03T08:36:25.940Z,46.2556667,-122.0563333,3.87
2018-01-03T04:00:29.800Z,36.1603,-98.377,3.4
2018-01-03T02:23:47.440Z,46.9007,-70.773,2.9
2018-01-02T22:22:08.640Z,39.2731667,-122.7595,2.57
2018-01-02T19:41:52.920Z,36.8828333,-121.6153333,2.95
2018-01-02T17:43:49.200Z,36.1523,-97.6696,3.5
2018-01-02T15:07:55.120Z,33.004,-118.8516667,2.51
2018-01-02T13:42:52.000Z,31.2227,-103.5728,3.1
2018-01-02T07:46:24.930Z,36.4711667,-121.045,2.6
2018-01-02T07:43:01.720Z,36.0805,-120.1111667,2.5
2018-01-02T03:49:59.540Z,36.393,-117.8561667,2.56
2018-01-01T11:27:09.160Z,37.5748333,-118.8368333,2.95
2018-01-01T08:01:19.100Z,36.9544,-98.0124,2.6
2018-01-01T04:18:57.330Z,31.8491667,-116.1185,3.09
2018-01-01T01:35:34.240Z,34.0316667,-117.593,3.09
2017-12-31T20:27:08.550Z,43.6479,-105.18,3.2
2017-12-31T20:19:23.120Z,43.6547,-105.1002,2.9
2017-12-31T19:49:06.270Z,40.4846667,-123.39,3.76
