time,latitude,longitude,mag
1998-01-01T13:50:42.050Z,37.6591667,-118.8608333,2.82
1998-01-01T12:27:53.070Z,37.6371667,-118.9311667,2.59
1998-01-01T12:18:39.500Z,37.286,-118.979,3.37
1998-01-01T12:18:32.560Z,37.6391667,-118.9405,3.84
1998-01-01T10:38:21.280Z,37.6343333,-118.8778333,2.78
1998-01-01T10:36:56.890Z,37.6555,-118.8605,2.81
1998-01-01T09:57:38.180Z,37.648,-118.8631667,3.08
1998-01-01T08:12:16.710Z,37.6326667,-118.879,2.62
1998-01-01T05:31:34.090Z,37.6366667,-118.8855,3.47
1998-01-01T03:56:41.520Z,36.2503333,-120.8151667,3.08
1998-01-01T02:54:09.430Z,37.6443333,-118.8471667,2.7
1998-01-01T02:27:07.660Z,37.6323333,-118.8745,2.52
1998-01-01T02:04:34.180Z,34.6648333,-121.3871667,2.72
1998-01-01T01:25:26.420Z,37.6446667,-118.854,2.6
1998-01-01T00:55:14.900Z,37.6441667,-118.8586667,3.8
1998-01-01T00:31:51.060Z,37.6491667,-118.8593333,2.8
1998-01-01T00:11:13.430Z,37.6428333,-118.8621667,3.07
1998-01-01T00:02:17.330Z,37.6433333,-118.8568333,3.34
1997-12-31T23:21:50.690Z,37.6323333,-118.8773333,2.58
1997-12-31T23:12:53.870Z,37.5943333,-118.8266667,2.66
1997-12-31T23:11:31.610Z,37.6411667,-118.864,2.56
1997-12-31T22:52:27.900Z,37.6423333,-118.858,2.75
1997-12-31T22:19:53.500Z,37.6471667,-118.856,2.9
1997-12-31T21:56:32.070Z,37.6306667,-118.8698333,2.68
1997-12-31T21:36:21.720Z,37.6396667,-118.8765,2.86
1997-12-31T21:33:36.170Z,37.6471667,-118.852,2.7
1997-12-31T21:03:44.920Z,37.6285,-118.8656667,2.93
1997-12-31T20:42:30.530Z,37.6388333,-118.8518333,2.54
1997-12-31T20:39:52.670Z,37.6346667,-118.8601667,3.63
1997-12-31T20:36:47.340Z,37.632,-118.8693333,4.8
1997-12-31T17:23:18.970Z,34.948,-116.696,2.62
